Feed Stable ID,Catalog ID,Files
mdb-486,us-district-of-columbia-dc-circulator-gtfs-486,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, frequencies.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, timepoint_times.txt, timepoints.txt, transfers.txt, trips.txt"
mdb-552,us-connecticut-southeast-area-transit-district-gtfs-552,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rider_categories.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, rider_categories.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-360,us-tennessee-nashville-metropolitan-transit-authority-nashville-mta-gtfs-360,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-168,us-colorado-groome-transportation-colorado-springs-shuttle-gtfs-168,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rider_categories.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, rider_categories.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-222,us-louisiana-capital-area-transit-system-cats-gtfs-222,"GoogleTransitUpload.zip, Runcut.txt, agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-185,us-kansas-wichita-transit-gtfs-185,"agency.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-385,us-illinois-springfield-mass-transit-district-smtd-gtfs-385,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-657,au-victoria-public-transport-victoria-ptv-gtfs-657,
mdb-607,us-colorado-home-james-gtfs-607,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-472,us-north-carolina-tar-river-transit-gtfs-472,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-475,us-district-of-columbia-delmarva-community-transit-gtfs-475,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-322,us-florida-key-west-transit-gtfs-322,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-1141,us-colorado-dolores-county-gtfs-1141,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, locations.geojson, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-1059,it-lombardia-autolinee-varesine-gtfs-1059,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-47,us-california-kern-transit-gtfs-47,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-823,us-new-york-adirondack-trailways-adp-gtfs-823,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-791,es-madrid-autobuses-interurbanos-madrid-crtm-gtfs-791,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, frequencies.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-22,us-oregon-curry-public-transit-gtfs-22,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-545,us-new-york-franklin-county-public-transportation-gtfs-545,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-436,us-massachusetts-coach-company-gtfs-436,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rider_categories.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, rider_categories.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-496,us-massachusetts-peter-pan-gtfs-496,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-494,us-maryland-shore-transit-gtfs-494,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, frequencies.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-504,us-maryland-cecil-transit-gtfs-504,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, frequencies.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-62,us-california-san-francisco-bay-area-water-emergency-transportation-authority-weta-gtfs-62,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-5,us-new-york-st-lawrence-county-public-transit-gtfs-5,"agency.txt, calendar.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-139,us-oregon-central-oregon-breeze-gtfs-139,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-345,us-florida-gainesville-regional-transit-system-gtfs-345,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1224,de-nordrhein-westfalen-rurtalbahn-gmbh-gtfs-1224,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, frequencies.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-834,us-oregon-buena-vista-ferry-gtfs-834,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-792,es-madrid-consorcio-regional-de-transportes-de-madrid-gtfs-792,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, frequencies.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-832,us-virginia-radar-gtfs-832,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-1158,tn-medenine-srtmedenine-gtfs-1158,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, frequencies.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, translations.txt, trips.txt"
mdb-984,jp-gunma-Yong Jing Yun Shu Zhu Shi Hui She -nagai-transport-gtfs-984,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, office_jp.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, translations.txt, trips.txt"
mdb-309,us-colorado-city-of-fountain-transit-gtfs-309,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-53,us-california-bay-area-rapid-transit-bart-gtfs-53,"agency.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rider_categories.txt, fare_rules.txt, feed_info.txt, realtime_routes.txt, rider_categories.txt, route_attributes.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-987,cl-region-metropolitana-de-santiago-santiago-dtpm-gtfs-987,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, frequencies.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1108,lu-unknown-regime-general-des-transports-routiers-gtfs-1108,"agency.txt, calendar.txt, calendar_dates.txt, frequencies.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-880,us-colorado-boulder-county-gtfs-880,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rider_categories.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, rider_categories.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-20,us-california-redwood-coast-transit-rct-gtfs-20,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-102,us-california-norwalk-transit-system-nts-gtfs-102,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_containers.txt, fare_leg_rules.txt, fare_products.txt, fare_rider_categories.txt, fare_rules.txt, fare_transfer_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, rider_categories.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-618,us-maryland-harbor-connector-gtfs-618,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-794,es-madrid-metro-de-madrid-gtfs-794,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, frequencies.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-349,us-florida-votran-gtfs-349,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, feed_info.txt, frequencies.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-1839,fr-grand-est-reseau-urbain-neobus-gtfs-1839,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-24,us-oregon-rhody-express-gtfs-24,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-39,us-california-spirit-bus-gtfs-39,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_leg_rules.txt, fare_media.txt, fare_products.txt, fare_rules.txt, fare_transfer_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-450,us-vermont-vermont-translines-gtfs-450,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-500,us-maryland-carroll-transit-system-gtfs-500,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1109,us-new-york-roosevelt-island-operating-corporation-tramway-rioc-tramway-gtfs-1109,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-878,us-oregon-philomath-connection-gtfs-878,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rider_categories.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, rider_categories.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-764,ca-new-brunswick-fredericton-transit-gtfs-764,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-576,us-connecticut-middletown-area-transit-gtfs-576,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rider_categories.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, rider_categories.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
